reporter,year,tech,tech_exports,xsum,xqt,xprices,tech_imports,msum,mqt,mprices,income,consump,imports,fprices,xrate,prices,rprices,old_rprices,exports,inst_income,fincome_alt,fincome,fincome_alt3,fincome_alt2,investment,e_tech_exports,e_tech_imports,sum_tech_exports,sum_tech_imports,share_tech_exports,share_tech_imports
France,2011,PRIM,24.15423274,1.77669E+11,30906511969,6.354126053,25.79561949,2.64547E+11,1.59549E+11,5.110834101,7.666042518,7.412416341,6.398406231,104.0314481,1.391955253,98.7448889,4.628354338,4.535151862,6.384269688,7.672562495,12.09210645,9.311506373,12.09792448,8.979758349,6.182146682,1.77669E+11,2.64547E+11,7.03005E+11,8.60499E+11,0.252728236,0.307433971
France,2011,RES,24.8771151,1.17299E+11,63678644810,5.216044492,25.42937008,1.38404E+11,1.1062E+11,4.82924475,7.666042518,7.412416341,6.398406231,104.0314481,1.391955253,98.7448889,4.628354338,4.535151862,6.384269688,7.672562495,12.09210645,9.311506373,12.09792448,8.979758349,6.182146682,1.17299E+11,1.38404E+11,7.03005E+11,8.60499E+11,0.166853393,0.160841848
France,2012,HIGH,21.16561924,1.37262E+11,1556365671,9.084708718,21.43468252,1.27853E+11,2036874830,8.744632702,7.669168867,7.414282478,6.400406438,105.8089885,1.284788672,100.1155082,4.620264398,4.53170786,6.412294673,7.674397709,12.10565358,9.304762794,12.11143946,8.967158513,6.156816472,1.37262E+11,1.27853E+11,6.76689E+11,8.05036E+11,0.202843573,0.158816181
France,2012,LOW,23.53430334,71697463111,16627159930,6.066588052,23.86454535,1.07316E+11,23133447369,6.139664423,7.669168867,7.414282478,6.400406438,105.8089885,1.284788672,100.1155082,4.620264398,4.53170786,6.412294673,7.674397709,12.10565358,9.304762794,12.11143946,8.967158513,6.156816472,71697463111,1.07316E+11,6.76689E+11,8.05036E+11,0.105953311,0.133305299
France,2012,MED,24.0053756,1.83197E+11,26631900566,6.533620434,24.31259459,1.84979E+11,36209762051,6.236082118,7.669168867,7.414282478,6.400406438,105.8089885,1.284788672,100.1155082,4.620264398,4.53170786,6.412294673,7.674397709,12.10565358,9.304762794,12.11143946,8.967158513,6.156816472,1.83197E+11,1.84979E+11,6.76689E+11,8.05036E+11,0.270724902,0.229776919
France,2012,PRIM,24.04693999,1.74633E+11,27762165902,6.444184075,25.66322725,2.50166E+11,1.39765E+11,5.187334669,7.669168867,7.414282478,6.400406438,105.8089885,1.284788672,100.1155082,4.620264398,4.53170786,6.412294673,7.674397709,12.10565358,9.304762794,12.11143946,8.967158513,6.156816472,1.74633E+11,2.50166E+11,6.76689E+11,8.05036E+11,0.258070089,0.31075168
France,2012,RES,24.84304063,1.099E+11,61545380426,5.184964682,25.42847156,1.34723E+11,1.10521E+11,4.803183176,7.669168867,7.414282478,6.400406438,105.8089885,1.284788672,100.1155082,4.620264398,4.53170786,6.412294673,7.674397709,12.10565358,9.304762794,12.11143946,8.967158513,6.156816472,1.099E+11,1.34723E+11,6.76689E+11,8.05036E+11,0.162408125,0.16734992
France,2013,HIGH,21.17299801,1.40393E+11,1567892202,9.099880815,21.43418366,1.27558E+11,2035858962,8.742825108,7.674915641,7.422280451,6.424303386,104.3719843,1.328118039,99.8993514,4.624826797,4.545022558,6.433475962,7.68226379,12.12510482,9.305752183,12.13086593,8.962404259,6.159331724,1.40393E+11,1.27558E+11,6.86814E+11,8.09733E+11,0.204411294,0.15753117
France,2013,LOW,23.57967586,74849377334,17398952872,6.064237953,23.85753693,1.09721E+11,22971885363,6.168843229,7.674915641,7.422280451,6.424303386,104.3719843,1.328118039,99.8993514,4.624826797,4.545022558,6.433475962,7.68226379,12.12510482,9.305752183,12.13086593,8.962404259,6.159331724,74849377334,1.09721E+11,6.86814E+11,8.09733E+11,0.108980515,0.135503129
France,2013,MED,23.92625072,1.86075E+11,24605866280,6.628333563,24.3094599,1.89902E+11,36096433261,6.265483236,7.674915641,7.422280451,6.424303386,104.3719843,1.328118039,99.8993514,4.624826797,4.545022558,6.433475962,7.68226379,12.12510482,9.305752183,12.13086593,8.962404259,6.159331724,1.86075E+11,1.89902E+11,6.86814E+11,8.09733E+11,0.270924333,0.234523948
France,2013,PRIM,24.00559867,1.77213E+11,26637841824,6.500189095,25.66409962,2.52169E+11,1.39887E+11,5.194436613,7.674915641,7.422280451,6.424303386,104.3719843,1.328118039,99.8993514,4.624826797,4.545022558,6.433475962,7.68226379,12.12510482,9.305752183,12.13086593,8.962404259,6.159331724,1.77213E+11,2.52169E+11,6.86814E+11,8.09733E+11,0.258021535,0.311422593
France,2013,RES,24.81810468,1.08285E+11,60029664268,5.195095578,25.41839511,1.30383E+11,1.09413E+11,4.780513674,7.674915641,7.422280451,6.424303386,104.3719843,1.328118039,99.8993514,4.624826797,4.545022558,6.433475962,7.68226379,12.12510482,9.305752183,12.13086593,8.962404259,6.159331724,1.08285E+11,1.30383E+11,6.86814E+11,8.09733E+11,0.157662323,0.16101916
France,2014,HIGH,21.15155626,1.37896E+11,1534631713,9.103380182,21.4742302,1.28011E+11,2119042554,8.706321574,7.684432158,7.431917967,6.472128187,102.400692,1.328500784,99.2321846,4.620860449,4.56215596,6.46567603,7.69174375,12.12884999,9.32429877,12.13475213,8.977052415,6.191206198,1.37896E+11,1.28011E+11,6.87534E+11,7.94293E+11,0.200566134,0.161163458
France,2014,LOW,23.6317094,77492237269,18328249535,6.046904393,23.88115021,1.13224E+11,23520781937,6.17665512,7.684432158,7.431917967,6.472128187,102.400692,1.328500784,99.2321846,4.620860449,4.56215596,6.46567603,7.69174375,12.12884999,9.32429877,12.13475213,8.977052415,6.191206198,77492237269,1.13224E+11,6.87534E+11,7.94293E+11,0.112710365,0.142547128
France,2014,MED,23.95707032,1.89238E+11,25376016304,6.614372189,24.34510401,1.91849E+11,37406263867,6.240043117,7.684432158,7.431917967,6.472128187,102.400692,1.328500784,99.2321846,4.620860449,4.56215596,6.46567603,7.69174375,12.12884999,9.32429877,12.13475213,8.977052415,6.191206198,1.89238E+11,1.91849E+11,6.87534E+11,7.94293E+11,0.275241834,0.241535019
France,2014,PRIM,24.02017382,1.75766E+11,27028935712,6.477413054,25.55868742,2.37093E+11,1.25892E+11,5.238200988,7.684432158,7.431917967,6.472128187,102.400692,1.328500784,99.2321846,4.620860449,4.56215596,6.46567603,7.69174375,12.12884999,9.32429877,12.13475213,8.977052415,6.191206198,1.75766E+11,2.37093E+11,6.87534E+11,7.94293E+11,0.255646203,0.298495767
France,2014,RES,24.82864289,1.07142E+11,60665614577,5.173950247,25.41190864,1.24115E+11,1.08706E+11,4.737736526,7.684432158,7.431917967,6.472128187,102.400692,1.328500784,99.2321846,4.620860449,4.56215596,6.46567603,7.69174375,12.12884999,9.32429877,12.13475213,8.977052415,6.191206198,1.07142E+11,1.24115E+11,6.87534E+11,7.94293E+11,0.155835464,0.156258628
France,2015,HIGH,21.15564379,1.24187E+11,1540917395,8.994583294,21.51945122,1.16141E+11,2217067505,8.563787447,7.695499658,7.445166357,6.529434897,100,1.109512891,100,4.605170186,4.605170186,6.511088353,7.704777975,12.14478839,9.347517062,12.1507513,8.99902509,6.213237159,1.24187E+11,1.16141E+11,5.98689E+11,6.75527E+11,0.207432239,0.171926146
France,2015,LOW,23.62322318,68222602644,18173370063,5.927988774,23.89622082,1.011E+11,23877939119,6.048323057,7.695499658,7.445166357,6.529434897,100,1.109512891,100,4.605170186,4.605170186,6.511088353,7.704777975,12.14478839,9.347517062,12.1507513,8.99902509,6.213237159,68222602644,1.011E+11,5.98689E+11,6.75527E+11,0.113953401,0.149660623
France,2015,MED,23.95456202,1.67188E+11,25312445218,6.492992941,24.35998734,1.73832E+11,37967157419,6.126538809,7.695499658,7.445166357,6.529434897,100,1.109512891,100,4.605170186,4.605170186,6.511088353,7.704777975,12.14478839,9.347517062,12.1507513,8.99902509,6.213237159,1.67188E+11,1.73832E+11,5.98689E+11,6.75527E+11,0.279257028,0.257328246
France,2015,PRIM,23.94244565,1.50233E+11,25007600862,6.398176086,25.53220487,1.86044E+11,1.22601E+11,5.022213129,7.695499658,7.445166357,6.529434897,100,1.109512891,100,4.605170186,4.605170186,6.511088353,7.704777975,12.14478839,9.347517062,12.1507513,8.99902509,6.213237159,1.50233E+11,1.86044E+11,5.98689E+11,6.75527E+11,0.250936366,0.275405439
France,2015,RES,24.84546995,88857941131,61695075729,4.970004996,25.41339567,98410446801,1.08867E+11,4.504187314,7.695499658,7.445166357,6.529434897,100,1.109512891,100,4.605170186,4.605170186,6.511088353,7.704777975,12.14478839,9.347517062,12.1507513,8.99902509,6.213237159,88857941131,98410446801,5.98689E+11,6.75527E+11,0.148420966,0.145679547
France,2016,HIGH,21.17055634,1.23295E+11,1564068596,8.972457301,21.5016341,1.18079E+11,2177915577,8.598153529,7.706394717,7.461689242,6.558301911,97.761033,1.106903113,98.7242238,4.619033342,4.616885025,6.528691128,7.721037645,12.15277467,9.368325263,12.15882237,9.019273688,6.220591562,1.23295E+11,1.18079E+11,5.9415E+11,6.69489E+11,0.207514394,0.176371491
France,2016,LOW,23.61805813,68799972611,18079745848,5.941581235,23.9227774,1.02252E+11,24520550470,6.0331038,7.706394717,7.461689242,6.558301911,97.761033,1.106903113,98.7242238,4.619033342,4.616885025,6.528691128,7.721037645,12.15277467,9.368325263,12.15882237,9.019273688,6.220591562,68799972611,1.02252E+11,5.9415E+11,6.69489E+11,0.115795585,0.152732203
France,2016,MED,23.95443913,1.6875E+11,25309334859,6.502413268,24.39093147,1.80833E+11,39160384375,6.135075929,7.706394717,7.461689242,6.558301911,97.761033,1.106903113,98.7242238,4.619033342,4.616885025,6.528691128,7.721037645,12.15277467,9.368325263,12.15882237,9.019273688,6.220591562,1.6875E+11,1.80833E+11,5.9415E+11,6.69489E+11,0.284018525,0.270105409
France,2016,PRIM,23.96444278,1.48955E+11,25563791300,6.367635799,25.5440228,1.75141E+11,1.24059E+11,4.950002654,7.706394717,7.461689242,6.558301911,97.761033,1.106903113,98.7242238,4.619033342,4.616885025,6.528691128,7.721037645,12.15277467,9.368325263,12.15882237,9.019273688,6.220591562,1.48955E+11,1.75141E+11,5.9415E+11,6.69489E+11,0.250702167,0.261603589
France,2016,RES,24.8339113,84351108620,60986068898,4.929512679,25.35444529,93184337731,1.02635E+11,4.508570387,7.706394717,7.461689242,6.558301911,97.761033,1.106903113,98.7242238,4.619033342,4.616885025,6.528691128,7.721037645,12.15277467,9.368325263,12.15882237,9.019273688,6.220591562,84351108620,93184337731,5.9415E+11,6.69489E+11,0.141969329,0.139187308
France,2017,HIGH,21.17952855,1.2503E+11,1578164902,8.977461348,20.74122646,1.1439E+11,1018122884,9.326827511,7.729050262,7.476005681,6.602192835,99.8251833,1.129681176,99.5020148,4.6279262,4.601065742,6.571615467,7.735129454,12.16971048,9.394089077,12.17580519,9.045480823,6.273336146,1.2503E+11,1.1439E+11,6.38827E+11,7.40247E+11,0.19571812,0.154530076
France,2017,LOW,22.54234984,75298032768,6166207659,7.107540188,22.81679304,1.10995E+11,8113482615,7.221124333,7.729050262,7.476005681,6.602192835,99.8251833,1.129681176,99.5020148,4.6279262,4.601065742,6.571615467,7.735129454,12.16971048,9.394089077,12.17580519,9.045480823,6.273336146,75298032768,1.10995E+11,6.38827E+11,7.40247E+11,0.117869207,0.149942539
France,2017,MED,23.57734516,1.8344E+11,17358448282,6.962978868,23.13580298,2.06266E+11,11162245510,7.521798091,7.729050262,7.476005681,6.602192835,99.8251833,1.129681176,99.5020148,4.6279262,4.601065742,6.571615467,7.735129454,12.16971048,9.394089077,12.17580519,9.045480823,6.273336146,1.8344E+11,2.06266E+11,6.38827E+11,7.40247E+11,0.287151395,0.278644243
France,2017,PRIM,23.85651488,1.61388E+11,22948418904,6.555729934,24.81967294,2.06058E+11,60123879923,5.836920688,7.729050262,7.476005681,6.602192835,99.8251833,1.129681176,99.5020148,4.6279262,4.601065742,6.571615467,7.735129454,12.16971048,9.394089077,12.17580519,9.045480823,6.273336146,1.61388E+11,2.06058E+11,6.38827E+11,7.40247E+11,0.252631113,0.278363664
France,2017,RES,24.20343991,93671309772,32465372862,5.664788065,23.058043,1.02539E+11,10327158415,6.900633177,7.729050262,7.476005681,6.602192835,99.8251833,1.129681176,99.5020148,4.6279262,4.601065742,6.571615467,7.735129454,12.16971048,9.394089077,12.17580519,9.045480823,6.273336146,93671309772,1.02539E+11,6.38827E+11,7.40247E+11,0.146630165,0.138519479
France,2018,HIGH,20.88256761,1.31E+11,1172691779,9.322957077,17.60811064,1.14919E+11,44371620.05,12.4645546,7.747529047,7.485228386,6.632519825,101.8411658,1.18095451,100.3509877,4.615958629,4.585748272,6.615890605,7.744209119,12.17702254,9.411035185,12.18317941,9.06219958,6.30403025,6.95249E+11,7.9474E+11,0.188778516,0.144599811,0.188778287,0.144599811
France,2018,LOW,22.96825715,82712282688,9440333519,6.775546988,23.354468,1.20262E+11,13890458472,6.763643472,7.747529047,7.485228386,6.632519825,101.8411658,1.18095451,100.3509877,4.615958629,4.585748272,6.615890605,7.744209119,12.17702254,9.411035185,12.18317941,9.06219958,6.30403025,6.95249E+11,7.9474E+11,0.118967923,0.151322942,0.118967957,0.151322942
France,2018,MED,22.73884176,2.02619E+11,7505048454,7.90092307,23.2310379,2.20379E+11,12277545925,7.492745823,7.747529047,7.485228386,6.632519825,101.8411658,1.18095451,100.3509877,4.615958629,4.585748272,6.615890605,7.744209119,12.17702254,9.411035185,12.18317941,9.06219958,6.30403025,6.95249E+11,7.9474E+11,0.291434302,0.277296821,0.291434384,0.277296821
France,2018,PRIM,22.78824772,1.75604E+11,7885155047,7.70841969,24.72224116,2.24476E+11,54542233178,6.019962704,7.747529047,7.485228386,6.632519825,101.8411658,1.18095451,100.3509877,4.615958629,4.585748272,6.615890605,7.744209119,12.17702254,9.411035185,12.18317941,9.06219958,6.30403025,6.95249E+11,7.9474E+11,0.25257726,0.282452002,0.252577332,0.282452002
France,2018,RES,23.21960278,1.03065E+11,12137950476,6.744193508,22.55164063,1.14704E+11,6223763521,7.519146033,7.747529047,7.485228386,6.632519825,101.8411658,1.18095451,100.3509877,4.615958629,4.585748272,6.615890605,7.744209119,12.17702254,9.411035185,12.18317941,9.06219958,6.30403025,6.95249E+11,7.9474E+11,0.148241999,0.144328425,0.148242041,0.144328425
France,2019,HIGH,21.18750082,1.33644E+11,1590796738,9.036118351,21.47965117,1.15088E+11,2130561012,8.594485471,7.765791279,7.500502951,6.655692442,102.0895735,1.11947451,101.4677465,4.581390583,4.598454868,6.631948285,7.759249621,12.17459915,9.425980322,12.18087164,9.07660393,6.341434035,1.33644E+11,1.15088E+11,6.83445E+11,7.74661E+11,0.195545269,0.148566088
France,2019,LOW,22.53924607,82148656024,6147098833,7.197720434,22.76572226,1.19301E+11,7709523774,7.34435963,7.765791279,7.500502951,6.655692442,102.0895735,1.11947451,101.4677465,4.581390583,4.598454868,6.631948285,7.759249621,12.17459915,9.425980322,12.18087164,9.07660393,6.341434035,82148656024,1.19301E+11,6.83445E+11,7.74661E+11,0.120197863,0.154003471
France,2019,MED,23.57087897,1.97154E+11,17246567480,7.041540697,23.67312641,2.18834E+11,19103290009,7.043621896,7.765791279,7.500502951,6.655692442,102.0895735,1.11947451,101.4677465,4.581390583,4.598454868,6.631948285,7.759249621,12.17459915,9.425980322,12.18087164,9.07660393,6.341434035,1.97154E+11,2.18834E+11,6.83445E+11,7.74661E+11,0.288470379,0.28248955
France,2019,PRIM,24.08182995,1.74908E+11,28747882600,6.410867188,24.65951657,2.1175E+11,51226180291,6.024323874,7.765791279,7.500502951,6.655692442,102.0895735,1.11947451,101.4677465,4.581390583,4.598454868,6.631948285,7.759249621,12.17459915,9.425980322,12.18087164,9.07660393,6.341434035,1.74908E+11,2.1175E+11,6.83445E+11,7.74661E+11,0.255921275,0.273344718
France,2019,RES,24.22003637,95590213506,33008679246,5.668470097,23.02406227,1.09689E+11,9982129365,7.00202364,7.765791279,7.500502951,6.655692442,102.0895735,1.11947451,101.4677465,4.581390583,4.598454868,6.631948285,7.759249621,12.17459915,9.425980322,12.18087164,9.07660393,6.341434035,95590213506,1.09689E+11,6.83445E+11,7.74661E+11,0.139865214,0.141596174
Germany,1992,HIGH,21.03419766,62556232416,1364696175,8.430304235,21.05950876,64573005824,1399678998,8.43672372,7.72376767,7.443773098,6.027929062,90.145448,1.2981,86.8080432,4.68015124,4.533538699,6.043311938,7.710239108,11.934268,8.887570665,11.93880333,8.549299426,6.322367195,62556232416,64573005824,5.29047E+11,4.65926E+11,0.118243314,0.138590625
Germany,1992,LOW,23.87386295,66767459952,23350003064,5.655788906,23.95681434,83385024616,25369521316,5.795090413,7.72376767,7.443773098,6.027929062,90.145448,1.2981,86.8080432,4.68015124,4.533538699,6.043311938,7.710239108,11.934268,8.887570665,11.93880333,8.549299426,6.322367195,66767459952,83385024616,5.29047E+11,4.65926E+11,0.126203345,0.178966156
Germany,1992,MED,24.42228069,2.1307E+11,40407477343,6.26777791,24.20845814,1.21746E+11,32628700981,5.921913948,7.72376767,7.443773098,6.027929062,90.145448,1.2981,86.8080432,4.68015124,4.533538699,6.043311938,7.710239108,11.934268,8.887570665,11.93880333,8.549299426,6.322367195,2.1307E+11,1.21746E+11,5.29047E+11,4.65926E+11,0.402744027,0.261298661
Germany,1992,PRIM,24.60082384,1.16385E+11,48306107452,5.484518546,26.05968218,1.22212E+11,2.07767E+11,4.07451204,7.72376767,7.443773098,6.027929062,90.145448,1.2981,86.8080432,4.68015124,4.533538699,6.043311938,7.710239108,11.934268,8.887570665,11.93880333,8.549299426,6.322367195,1.16385E+11,1.22212E+11,5.29047E+11,4.65926E+11,0.219990635,0.262299291
Germany,1992,RES,25.04154253,70267280752,75059166824,4.53919976,25.75624378,74010174520,1.53389E+11,3.876394825,7.72376767,7.443773098,6.027929062,90.145448,1.2981,86.8080432,4.68015124,4.533538699,6.043311938,7.710239108,11.934268,8.887570665,11.93880333,8.549299426,6.322367195,70267280752,74010174520,5.29047E+11,4.65926E+11,0.132818679,0.158845267
Germany,1993,HIGH,21.00883964,56208757152,1330525269,8.348668949,20.92596254,53488054816,1224700967,8.381931835,7.713951195,7.446214552,5.958752805,92.5665912,1.171,90.64862,4.773221185,4.554104433,5.982161407,7.713256515,11.93646811,8.887678512,11.9410558,8.543881275,6.267005653,56208757152,53488054816,4.49228E+11,3.72042E+11,0.125122951,0.143768913
Germany,1993,LOW,23.84426538,56178194776,22669026998,5.512699331,23.80381331,69780175856,21770317883,5.769972665,7.713951195,7.446214552,5.958752805,92.5665912,1.171,90.64862,4.773221185,4.554104433,5.982161407,7.713256515,11.93646811,8.887678512,11.9410558,8.543881275,6.267005653,56178194776,69780175856,4.49228E+11,3.72042E+11,0.125054918,0.187560009
Germany,1993,MED,24.39995007,1.72769E+11,39515153653,6.080441765,24.05050289,89867665760,27861256130,5.776271339,7.713951195,7.446214552,5.958752805,92.5665912,1.171,90.64862,4.773221185,4.554104433,5.982161407,7.713256515,11.93646811,8.887678512,11.9410558,8.543881275,6.267005653,1.72769E+11,89867665760,4.49228E+11,3.72042E+11,0.384590878,0.241552561
Germany,1993,PRIM,24.37627236,1.0346E+11,38590515050,5.59134896,26.02969993,1.0063E+11,2.0163E+11,3.910182495,7.713951195,7.446214552,5.958752805,92.5665912,1.171,90.64862,4.773221185,4.554104433,5.982161407,7.713256515,11.93646811,8.887678512,11.9410558,8.543881275,6.267005653,1.0346E+11,1.0063E+11,4.49228E+11,3.72042E+11,0.230306169,0.270479223
Germany,1993,RES,25.02329056,60612151016,73701616145,4.409640843,25.65257658,58276375112,1.38284E+11,3.741056225,7.713951195,7.446214552,5.958752805,92.5665912,1.171,90.64862,4.773221185,4.554104433,5.982161407,7.713256515,11.93646811,8.887678512,11.9410558,8.543881275,6.267005653,60612151016,58276375112,4.49228E+11,3.72042E+11,0.134925083,0.156639293
